tournament,tier,round,start_date,host_country,player_a,player_a_nat,player_b,player_b_nat,player_a_won,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days
Indonesia Masters 2023,500,Semi-finals,2023-01-24,Indonesia,Chico Aura Dwi Wardoyo,Indonesia,Ng Ka Long,Hong Kong,1,0,0.5,1,3,7,0.3636,0,2,7,0.25,1534.42,1552.28,-17.86,0.5224,0.7344,1.0,-1,3,1,1
Indonesia Masters 2023,500,First round,2023-01-24,Indonesia,Sitthikom Thammasin,Thailand,Lu Guangzu,China,0,0,0.5,0,0,70,0.1667,0,2,7,0.5,1442.73,1560.61,-117.87,0.1872,0.2365,0.0,-2,-3,0,1
Indonesia Masters 2023,500,Second round,2023-01-24,Indonesia,Lu Guangzu,China,Toma Junior Popov,France,1,0,0.5,0,2,7,0.5,0,2,7,0.3333,1570.03,1483.11,86.92,0.4655,0.318,0.5,1,-2,1,1
Indonesia Masters 2023,500,First round,2023-01-24,Indonesia,Toma Junior Popov,France,Wang Tzu-wei,Chinese Taipei,1,0,0.0,0,2,7,0.3333,0,3,7,0.375,1472.54,1496.34,-23.8,0.2226,0.3645,0.0,-3,-1,1,2
Indonesia Masters 2023,500,Quarter-finals,2023-01-24,Indonesia,Lu Guangzu,China,Shi Yuqi,China,0,1,0.0,0,2,7,0.5,0,3,7,0.7368,1580.6,1634.65,-54.05,0.6259,0.6125,0.0,2,1,1,2
Indonesia Masters 2023,500,Semi-finals,2023-01-24,Indonesia,Shi Yuqi,China,Jonatan Christie,Indonesia,0,0,0.5,0,3,7,0.7368,1,6,7,0.6471,1646.49,1647.95,-1.46,0.7288,0.8217,0.5,2,3,2,4
Indonesia Masters 2023,500,Second round,2023-01-24,Indonesia,Anthony Sinisuka Ginting,Indonesia,Shi Yuqi,China,0,0,0.5,1,7,7,0.6667,0,3,7,0.7368,1658.11,1632.55,25.56,0.6186,0.5101,0.5,-1,-1,4,2
Indonesia Masters 2023,500,First round,2023-01-24,Indonesia,Shi Yuqi,China,Kento Momota,Japan,1,0,0.5,0,3,7,0.7368,0,1,7,0.0,1647.58,1626.04,21.54,0.6571,0.3106,0.5,1,-2,2,1
Indonesia Masters 2023,500,First round,2023-01-24,Indonesia,Jonatan Christie,Indonesia,Nhat Nguyen,Republic of Ireland,1,0,0.5,1,6,7,0.6471,0,2,7,0.0,1661.89,1422.87,239.02,0.8752,0.0536,0.5,4,-7,4,1
Indonesia Masters 2023,500,Second round,2023-01-24,Indonesia,Jonatan Christie,Indonesia,Shesar Hiren Rhustavito,Indonesia,1,1,0.5,1,6,7,0.6471,1,2,7,0.25,1667.54,1495.37,172.17,0.9127,0.1347,0.5,5,-4,4,1
Indonesia Masters 2023,500,First round,2023-01-24,Indonesia,Srikanth Kidambi,India,Shesar Hiren Rhustavito,Indonesia,0,0,0.5,0,2,7,0.5,1,2,7,0.25,1551.53,1487.79,63.74,0.2793,0.0943,0.5,-3,-5,1,1
Indonesia Masters 2023,500,Quarter-finals,2023-01-24,Indonesia,Jonatan Christie,Indonesia,Lakshya Sen,India,1,0,0.5,1,6,7,0.6471,0,3,7,0.3333,1675.12,1602.46,72.66,0.9389,0.6504,0.5,6,2,4,2
Indonesia Masters 2023,500,First round,2023-01-24,Indonesia,Anthony Sinisuka Ginting,Indonesia,Lee Cheuk Yiu,Hong Kong,1,0,0.5,1,7,7,0.6667,0,2,7,0.4545,1643.08,1524.74,118.35,0.433,0.2336,0.5,-2,-3,4,1
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Heo Kwang-hee,South Korea,Ng Tze Yong,Malaysia,0,0,0.0,0,0,77,0.3333,0,3,7,0.5,1438.32,1515.88,-77.57,0.26,0.3727,0.0,-1,-1,0,2
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Ygor Coelho,Brazil,Ng Tze Yong,Malaysia,0,0,0.5,0,0,196,0.5,0,3,7,0.5,1463.58,1525.25,-61.66,0.231,0.5609,0.5,-2,1,0,2
Thailand Masters 2023,300,Quarter-finals,2023-01-31,Thailand,Ng Tze Yong,Malaysia,Ng Ka Long,Hong Kong,0,0,1.0,0,3,7,0.5,0,5,7,0.4167,1535.14,1537.56,-2.42,0.6926,0.5141,1.0,2,-1,2,4
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Cheam June Wei,Malaysia,Kantaphon Wangcharoen,Thailand,1,0,0.5,0,1,7,0.5714,1,2,14,0.4,1486.48,1439.92,46.55,0.3256,0.4061,0.5,-2,-1,1,0
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Cheam June Wei,Malaysia,Ng Ka Long,Hong Kong,0,0,0.0,0,1,7,0.5714,0,5,7,0.4167,1496.88,1549.48,-52.6,0.5279,0.6599,0.0,1,1,1,4
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Misha Zilberman,Israel,Ng Ka Long,Hong Kong,0,0,0.5,0,0,196,0.5,0,5,7,0.4167,1444.71,1559.67,-114.96,0.3171,0.7619,0.5,-2,2,0,4
Thailand Masters 2023,300,Quarter-finals,2023-01-31,Thailand,Li Shifeng,China,B. Sai Praneeth,India,1,0,1.0,0,4,7,0.3846,0,0,126,0.0,1520.03,1438.46,81.57,0.4287,0.2517,1.0,-1,-1,1,0
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Chan Yin Chak,Hong Kong,Li Shifeng,China,0,0,0.5,0,0,126,0.5,0,4,7,0.3846,1513.35,1529.26,-15.92,0.469,0.6001,0.5,-1,1,0,1
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Sameer Verma,India,Li Shifeng,China,0,0,0.0,0,0,77,0.25,0,4,7,0.3846,1445.45,1540.71,-95.26,0.179,0.72,0.0,-2,2,0,1
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Victor Svendsen,Denmark,Jeon Hyeok-jin,South Korea,0,0,0.5,0,0,294,0.5,0,0,294,0.5,1513.85,1556.91,-43.06,0.4667,0.916,0.5,-1,5,0,0
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Jeon Hyeok-jin,South Korea,B. Sai Praneeth,India,0,0,0.5,0,0,294,0.5,0,0,126,0.0,1567.43,1429.23,138.2,0.9412,0.1762,0.5,6,-2,0,0
Thailand Masters 2023,300,First round,2023-01-31,Thailand,B. Sai Praneeth,India,Mads Christophersen,Denmark,1,0,0.5,0,0,126,0.0,0,0,259,0.5,1445.77,1509.03,-63.27,0.4233,0.4316,0.5,1,-1,0,0
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Priyanshu Rajawat,India,Heo Kwang-hee,South Korea,0,0,0.5,0,1,7,0.0,0,0,77,0.3333,1474.68,1428.95,45.73,0.2421,0.182,0.5,-2,-2,1,0
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Soong Joo Ven,Malaysia,Chan Yin Chak,Hong Kong,0,0,0.5,0,0,77,0.3333,0,0,126,0.5,1501.45,1501.9,-0.45,0.5383,0.3283,0.5,1,-2,0,0
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Mark Caljouw,Netherlands,Shi Yuqi,China,0,0,0.5,0,0,91,0.0,0,6,7,0.7391,1444.49,1660.71,-216.22,0.0712,0.76,0.5,-5,2,0,4
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Koki Watanabe,Japan,Shi Yuqi,China,0,0,0.5,0,0,77,0.6667,0,6,7,0.7391,1471.49,1666.08,-194.59,0.5899,0.832,0.5,1,3,0,4
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Brian Yang,Canada,Koki Watanabe,Japan,0,0,0.5,0,4,7,0.3333,0,0,77,0.6667,1457.97,1465.58,-7.62,0.3977,0.413,0.5,-1,-1,3,0
Thailand Masters 2023,300,Final,2023-01-31,Thailand,Lin Chun-yi,Chinese Taipei,Ng Ka Long,Hong Kong,1,0,0.5,0,1,7,0.0,0,5,7,0.4167,1514.65,1567.84,-53.19,0.3984,0.8333,0.5,-2,3,1,4
Thailand Masters 2023,300,Semi-finals,2023-01-31,Thailand,Ng Ka Long,Hong Kong,Li Shifeng,China,1,0,0.5,0,5,7,0.4167,0,4,7,0.3846,1554.02,1549.5,4.52,0.5833,0.804,0.5,-1,3,4,1
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Tommy Sugiarto,Indonesia,Christian Adinata,Indonesia,0,1,0.5,0,0,77,0.0,0,1,7,0.3333,1422.16,1495.94,-73.78,0.1202,0.3736,0.5,-3,-1,0,1
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Christian Adinata,Indonesia,Lin Chun-yi,Chinese Taipei,0,0,0.5,0,1,7,0.3333,0,1,7,0.0,1505.43,1528.47,-23.05,0.5615,0.5789,0.5,1,1,1,1
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Weng Hongyang,China,Lin Chun-yi,Chinese Taipei,0,0,0.5,0,2,7,0.4444,0,1,7,0.0,1509.47,1539.68,-30.21,0.1641,0.7052,0.5,-4,2,1,1
Thailand Masters 2023,300,Quarter-finals,2023-01-31,Thailand,Lin Chun-yi,Chinese Taipei,Kenta Nishimoto,Japan,1,0,0.5,0,1,7,0.0,0,3,7,0.6,1550.64,1551.48,-0.85,0.7937,0.4718,0.5,3,1,1,2
Thailand Masters 2023,300,Semi-finals,2023-01-31,Thailand,Lin Chun-yi,Chinese Taipei,Shi Yuqi,China,1,0,0.5,0,1,7,0.0,0,6,7,0.7391,1562.67,1671.98,-109.31,0.8556,0.8824,0.5,4,4,1,4
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Kenta Nishimoto,Japan,Anders Antonsen,Denmark,1,0,0.5,0,3,7,0.6,0,4,7,0.5455,1539.45,1571.48,-32.03,0.3302,0.4977,1.0,-1,1,2,2
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Sitthikom Thammasin,Thailand,Anders Antonsen,Denmark,0,0,0.0,1,1,7,0.1429,0,4,7,0.5455,1433.31,1558.38,-125.07,0.1311,0.3484,0.0,-3,-1,1,2
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Lee Cheuk Yiu,Hong Kong,Riku Hatano,Japan,1,0,0.5,0,2,7,0.4167,0,0,100,0.5,1515.33,1500.0,15.33,0.1636,0.5,0.5,-4,0,1,0
Thailand Masters 2023,300,Second round,2023-01-31,Thailand,Lee Cheuk Yiu,Hong Kong,Kiran George,India,1,0,0.5,0,2,7,0.4167,0,0,126,0.0,1526.8,1486.75,40.05,0.4145,0.3529,0.5,1,-1,1,0
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Lee Chia-hao,Chinese Taipei,Kiran George,India,0,0,0.5,0,0,126,0.75,0,0,126,0.0,1517.25,1476.13,41.13,0.749,0.247,0.5,2,-2,0,0
Thailand Masters 2023,300,Quarter-finals,2023-01-31,Thailand,Lee Cheuk Yiu,Hong Kong,Shi Yuqi,China,0,0,0.5,0,2,7,0.4167,0,6,7,0.7391,1537.42,1656.32,-118.9,0.5901,0.6177,0.5,2,-1,1,4
Thailand Masters 2023,300,First round,2023-01-31,Thailand,Kenta Nishimoto,Japan,Mithun Manjunath,India,1,0,0.5,0,3,7,0.6,0,0,126,0.0,1552.56,1543.76,8.8,0.5312,0.406,0.5,1,-1,2,0
German Open 2023,300,Second round,2023-03-07,Germany,Brian Yang,Canada,Kento Momota,Japan,0,0,0.5,0,0,35,0.3,0,0,42,0.0,1446.23,1612.9,-166.67,0.2784,0.2175,0.5,-2,-3,0,0
German Open 2023,300,First round,2023-03-07,Germany,Kento Momota,Japan,Shi Yuqi,China,1,0,0.0,0,0,42,0.0,0,0,35,0.7391,1619.55,1664.37,-44.82,0.4522,0.7324,0.0,1,1,0,0
German Open 2023,300,Quarter-finals,2023-03-07,Germany,Kento Momota,Japan,Kenta Nishimoto,Japan,1,1,0.0,0,0,42,0.0,0,0,35,0.4615,1633.09,1564.25,68.84,0.6166,0.6718,0.0,2,2,0,0
German Open 2023,300,First round,2023-03-07,Germany,Kenta Nishimoto,Japan,Cheam June Wei,Malaysia,1,0,1.0,0,0,35,0.4615,0,0,35,0.5556,1554.6,1486.68,67.92,0.4703,0.3695,1.0,-1,-1,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Kenta Nishimoto,Japan,Loh Kean Yew,Singapore,1,0,0.5,0,0,35,0.4615,0,0,42,0.6667,1564.28,1664.07,-99.78,0.6292,0.6756,0.5,1,1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Mithun Manjunath,India,Loh Kean Yew,Singapore,0,0,0.5,0,0,35,0.0,0,0,42,0.6667,1532.06,1648.71,-116.65,0.2842,0.4729,0.5,-2,-1,0,0
German Open 2023,300,Quarter-finals,2023-03-07,Germany,Lin Chun-yi,Chinese Taipei,Li Shifeng,China,0,0,0.5,0,0,35,0.8333,0,0,35,0.5,1578.32,1537.66,40.66,0.8989,0.5628,0.5,5,-1,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Lin Chun-yi,Chinese Taipei,Zhao Junpeng,China,1,0,0.5,0,0,35,0.8333,0,0,49,0.2857,1564.92,1530.53,34.4,0.6292,0.4455,0.5,-1,1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Ade Resky Dwicahyo,Azerbaijan,Zhao Junpeng,China,0,0,0.5,0,0,112,0.0,0,0,49,0.2857,1465.98,1519.71,-53.73,0.2088,0.3119,0.5,-3,-1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Hans-Kristian Vittinghus,Denmark,Alex Lanier,France,1,0,0.5,0,0,42,0.1429,0,0,100,0.5,1416.57,1500.0,-83.43,0.1642,0.5,0.5,-2,0,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Hans-Kristian Vittinghus,Denmark,Li Shifeng,China,0,0,0.5,0,0,42,0.1429,0,0,35,0.5,1431.4,1551.06,-119.66,0.4149,0.694,0.5,1,1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Li Shifeng,China,Kunlavut Vitidsarn,Thailand,1,0,0.5,0,0,35,0.5,0,0,49,0.75,1559.08,1687.13,-128.05,0.7858,0.9302,0.5,2,5,0,0
German Open 2023,300,First round,2023-03-07,Germany,Toma Junior Popov,France,Brian Yang,Canada,0,0,0.0,0,0,42,0.4,0,0,35,0.3,1487.5,1439.58,47.91,0.4558,0.1949,0.0,1,-3,0,0
German Open 2023,300,First round,2023-03-07,Germany,Lin Chun-yi,Chinese Taipei,Mark Caljouw,Netherlands,1,0,0.5,0,0,35,0.8333,0,0,35,0.0,1575.74,1439.12,136.62,0.7405,0.0498,0.5,1,-6,0,0
German Open 2023,300,First round,2023-03-07,Germany,Liew Daren,Malaysia,Kanta Tsuneyama,Japan,0,0,0.0,0,0,49,0.2857,0,0,42,0.5333,1404.37,1632.85,-228.48,0.2892,0.7529,0.0,-1,2,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Lu Guangzu,China,Kanta Tsuneyama,Japan,1,0,0.5,0,0,42,0.5263,0,0,42,0.5333,1568.76,1637.93,-69.17,0.4381,0.827,0.5,-1,3,0,0
German Open 2023,300,First round,2023-03-07,Germany,Lu Guangzu,China,Jan Louda,Czech Republic,1,0,0.5,0,0,42,0.5263,0,0,329,0.5,1583.12,1489.79,93.32,0.6067,0.3815,0.5,1,-1,0,0
German Open 2023,300,Final,2023-03-07,Germany,Ng Ka Long,Hong Kong,Li Shifeng,China,1,0,1.0,0,0,35,0.5625,0,0,35,0.5,1565.86,1575.31,-9.45,0.7083,0.85,1.0,1,3,0,0
German Open 2023,300,Semi-finals,2023-03-07,Germany,Kento Momota,Japan,Li Shifeng,China,0,0,0.5,0,0,42,0.0,0,0,35,0.5,1642.74,1562.99,79.76,0.7316,0.595,0.5,3,-1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Lee Zii Jia,Malaysia,Magnus Johannesen,Denmark,1,0,0.5,0,0,42,0.5385,0,0,658,0.5,1613.01,1482.66,130.35,0.5282,0.42,0.5,1,1,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Lee Zii Jia,Malaysia,Lee Chia-hao,Chinese Taipei,0,0,0.5,0,0,42,0.5385,0,0,35,0.6,1620.71,1503.84,116.87,0.6697,0.5243,0.5,2,-1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Misha Zilberman,Israel,Lee Chia-hao,Chinese Taipei,0,0,0.5,0,0,35,0.0,0,0,35,0.6,1436.54,1519.73,-83.18,0.222,0.667,0.5,-3,1,0,0
German Open 2023,300,Quarter-finals,2023-03-07,Germany,Lee Chia-hao,Chinese Taipei,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,0,35,0.6,0,0,35,0.5,1528.91,1529.38,-0.47,0.7669,0.4131,0.5,2,-1,0,0
German Open 2023,300,Semi-finals,2023-03-07,Germany,Lee Cheuk Yiu,Hong Kong,Ng Ka Long,Hong Kong,0,1,1.0,0,0,35,0.5,0,0,35,0.5625,1541.36,1578.19,-36.83,0.5892,0.7958,1.0,1,2,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Christo Popov,France,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,0,126,0.0,0,0,35,0.5,1504.54,1530.63,-26.09,0.5915,0.4124,0.5,-1,-1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Victor Svendsen,Denmark,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,0,35,0.0,0,0,35,0.5,1503.33,1541.73,-38.4,0.3267,0.5887,0.5,-2,1,0,0
German Open 2023,300,First round,2023-03-07,Germany,Kodai Naraoka,Japan,Ng Ka Long,Hong Kong,0,0,0.5,0,0,42,0.7241,0,0,35,0.5625,1706.65,1588.92,117.73,0.3593,0.8571,0.5,-2,3,0,0
German Open 2023,300,Second round,2023-03-07,Germany,Ng Ka Long,Hong Kong,Luís Enrique Peñalver,Spain,1,0,0.5,0,0,35,0.5625,0,0,343,0.5,1604.84,1447.06,157.78,0.9,0.084,0.5,4,-5,0,0
German Open 2023,300,First round,2023-03-07,Germany,Luís Enrique Peñalver,Spain,Mads Christophersen,Denmark,1,0,0.5,0,0,343,0.5,0,0,35,0.0,1440.16,1494.87,-54.71,0.0588,0.3021,0.5,-6,-2,0,0
German Open 2023,300,Quarter-finals,2023-03-07,Germany,Ng Ka Long,Hong Kong,Lu Guangzu,China,1,0,0.0,0,0,35,0.5625,0,0,42,0.5263,1611.74,1591.97,19.77,0.93,0.7247,0.0,5,2,0,0
German Open 2023,300,First round,2023-03-07,Germany,Lakshya Sen,India,Christo Popov,France,0,0,0.5,0,0,42,0.4545,0,0,126,0.0,1591.34,1493.44,97.9,0.4553,0.4141,0.5,-1,-2,0,0
All England Open 2023,1000,First round,2023-03-14,England,Kidambi Srikanth,India,Toma Junior Popov,France,1,0,0.5,0,0,100,0.5,0,1,7,0.3636,1500.0,1473.85,26.15,0.5,0.3191,0.5,0,-1,0,1
All England Open 2023,1000,Second round,2023-03-14,England,Kidambi Srikanth,India,Kodai Naraoka,Japan,0,0,0.5,0,0,100,0.5,0,1,7,0.7,1518.5,1690.73,-172.24,0.65,0.2515,0.5,1,-3,0,1
All England Open 2023,1000,First round,2023-03-14,England,Lu Guangzu,China,Kodai Naraoka,Japan,0,0,0.0,0,3,7,0.5455,0,1,7,0.7,1580.65,1701.56,-120.91,0.5073,0.4761,0.0,-1,1,3,1
All England Open 2023,1000,Quarter-finals,2023-03-14,England,Kodai Naraoka,Japan,Lee Zii Jia,Malaysia,0,0,1.0,0,1,7,0.7,0,2,7,0.5333,1714.87,1604.82,110.05,0.6332,0.4688,1.0,2,-1,1,2
All England Open 2023,1000,First round,2023-03-14,England,Kenta Nishimoto,Japan,Brian Yang,Canada,1,0,0.5,0,3,7,0.5,0,2,7,0.3333,1579.64,1453.23,126.41,0.7404,0.4364,0.0,2,1,3,2
All England Open 2023,1000,Second round,2023-03-14,England,Kenta Nishimoto,Japan,Lee Zii Jia,Malaysia,0,0,0.0,0,3,7,0.5,0,2,7,0.5333,1592.67,1630.95,-38.29,0.8183,0.6282,0.0,3,1,3,2
All England Open 2023,1000,First round,2023-03-14,England,Kento Momota,Japan,Kunlavut Vitidsarn,Thailand,0,0,1.0,0,4,7,0.5,0,1,7,0.7059,1628.04,1670.9,-42.86,0.5121,0.6511,1.0,-1,-1,4,1
All England Open 2023,1000,First round,2023-03-14,England,Kanta Tsuneyama,Japan,Shi Yuqi,China,0,0,0.0,0,2,7,0.5294,0,1,7,0.7083,1623.57,1650.83,-27.26,0.5789,0.5127,0.0,-1,-1,2,1
All England Open 2023,1000,Second round,2023-03-14,England,Shi Yuqi,China,Kunlavut Vitidsarn,Thailand,1,0,0.5,0,1,7,0.7083,0,1,7,0.7059,1669.26,1688.45,-19.18,0.6589,0.7558,0.5,1,1,1,1
All England Open 2023,1000,Quarter-finals,2023-03-14,England,Shi Yuqi,China,Weng Hongyang,China,1,1,1.0,0,1,7,0.7083,0,0,42,0.4,1690.37,1498.51,191.86,0.7612,0.1149,1.0,2,-5,1,0
All England Open 2023,1000,First round,2023-03-14,England,Chico Aura Dwi Wardoyo,Indonesia,Liew Daren,Malaysia,1,0,0.5,0,0,49,0.4615,0,1,7,0.25,1549.14,1399.29,149.85,0.6657,0.2024,0.5,1,-2,0,1
All England Open 2023,1000,Second round,2023-03-14,England,Chico Aura Dwi Wardoyo,Indonesia,Weng Hongyang,China,0,0,0.5,0,0,49,0.4615,0,0,42,0.4,1561.01,1488.55,72.46,0.766,0.0804,0.5,2,-6,0,0
All England Open 2023,1000,First round,2023-03-14,England,Anders Antonsen,Denmark,Rasmus Gemke,Denmark,1,1,1.0,0,0,42,0.4444,0,0,56,0.5833,1566.23,1614.18,-47.95,0.5439,0.476,1.0,1,-1,0,0
All England Open 2023,1000,First round,2023-03-14,England,Sitthikom Thammasin,Thailand,Lee Zii Jia,Malaysia,0,0,0.0,0,0,42,0.1429,0,2,7,0.5333,1425.45,1648.76,-223.31,0.0917,0.7397,0.0,-4,2,0,2
All England Open 2023,1000,Second round,2023-03-14,England,Lakshya Sen,India,Anders Antonsen,Denmark,0,0,1.0,0,1,7,0.4167,0,0,42,0.4444,1576.05,1588.98,-12.93,0.3187,0.6807,1.0,-2,2,1,0
All England Open 2023,1000,First round,2023-03-14,England,Weng Hongyang,China,Jonatan Christie,Indonesia,1,0,1.0,0,0,42,0.4,0,0,49,0.75,1512.66,1686.23,-173.57,0.3563,0.9572,1.0,1,7,0,0
All England Open 2023,1000,Quarter-finals,2023-03-14,England,Anthony Sinisuka Ginting,Indonesia,Anders Antonsen,Denmark,0,0,1.0,0,0,49,0.6875,0,0,42,0.4444,1652.49,1608.23,44.26,0.6031,0.7765,1.0,1,3,0,0
All England Open 2023,1000,Semi-finals,2023-03-14,England,Li Shifeng,China,Anders Antonsen,Denmark,1,0,0.5,0,5,7,0.5714,0,0,42,0.4444,1577.69,1630.77,-53.07,0.7165,0.8436,0.5,1,4,5,0
All England Open 2023,1000,Final,2023-03-14,England,Li Shifeng,China,Shi Yuqi,China,1,1,0.5,0,5,7,0.5714,0,1,7,0.7083,1600.73,1700.32,-99.6,0.8016,0.8328,0.5,2,3,5,1
All England Open 2023,1000,Semi-finals,2023-03-14,England,Lee Zii Jia,Malaysia,Shi Yuqi,China,0,0,0.0,0,2,7,0.5333,0,1,7,0.7083,1657.42,1674.74,-17.32,0.8178,0.583,0.0,3,-1,2,1
All England Open 2023,1000,First round,2023-03-14,England,Viktor Axelsen,Denmark,Lee Cheuk Yiu,Hong Kong,1,0,1.0,0,0,56,0.8571,0,4,7,0.5556,1872.29,1552.41,319.88,0.9233,0.7121,1.0,4,2,0,4
All England Open 2023,1000,Second round,2023-03-14,England,Viktor Axelsen,Denmark,Ng Tze Yong,Malaysia,0,0,0.5,0,0,56,0.8571,0,0,42,0.5385,1877.76,1523.22,354.54,0.9463,0.4848,0.5,5,-1,0,0
All England Open 2023,1000,First round,2023-03-14,England,Shesar Hiren Rhustavito,Indonesia,Ng Tze Yong,Malaysia,0,0,0.5,0,0,49,0.3,0,0,42,0.5385,1504.33,1558.62,-54.3,0.366,0.6394,0.5,1,1,0,0
All England Open 2023,1000,First round,2023-03-14,England,Chou Tien-chen,Chinese Taipei,Lakshya Sen,India,0,0,1.0,0,0,49,0.6,0,1,7,0.4167,1639.55,1556.79,82.76,0.4617,0.2231,1.0,-1,-3,0,1
All England Open 2023,1000,First round,2023-03-14,England,Loh Kean Yew,Singapore,Zhao Junpeng,China,0,0,1.0,0,2,7,0.6522,0,2,7,0.3333,1656.83,1529.87,126.96,0.6311,0.5183,1.0,1,1,2,2
All England Open 2023,1000,Second round,2023-03-14,England,Zhao Junpeng,China,Li Shifeng,China,0,1,0.5,0,2,7,0.3333,0,5,7,0.5714,1556.87,1626.31,-69.44,0.6628,0.8611,0.5,2,3,2,5
All England Open 2023,1000,First round,2023-03-14,England,Li Shifeng,China,Ng Ka Long,Hong Kong,1,0,0.0,0,5,7,0.5714,0,5,7,0.6667,1642.36,1623.05,19.31,0.9028,0.951,0.0,4,6,5,5
All England Open 2023,1000,First round,2023-03-14,England,Anthony Sinisuka Ginting,Indonesia,Kantaphon Wangcharoen,Thailand,1,0,1.0,0,0,49,0.6875,0,0,42,0.25,1629.96,1429.52,200.44,0.4222,0.2842,1.0,-1,-2,0,0
All England Open 2023,1000,Second round,2023-03-14,England,Anthony Sinisuka Ginting,Indonesia,Prannoy H. S.,India,1,0,0.0,0,0,49,0.6875,0,0,49,0.3846,1639.55,1572.1,67.44,0.5955,0.2235,0.0,1,-3,0,0
All England Open 2023,1000,First round,2023-03-14,England,Wang Tzu-wei,Chinese Taipei,Prannoy H. S.,India,0,0,0.0,0,0,49,0.375,0,0,49,0.3846,1481.38,1555.94,-74.56,0.2551,0.1565,0.0,-2,-4,0,0
All England Open 2023,1000,Quarter-finals,2023-03-14,England,Ng Tze Yong,Malaysia,Li Shifeng,China,0,0,0.0,0,0,42,0.5385,0,5,7,0.5714,1575.52,1661.25,-85.73,0.7476,0.9319,0.0,2,5,0,5
Swiss Open 2023,300,Second round,2023-03-21,Switzerland,Srikanth Kidambi,India,Lee Cheuk Yiu,Hong Kong,0,0,0.5,0,0,56,0.4545,0,5,7,0.5263,1534.99,1546.93,-11.94,0.1955,0.4985,0.5,-4,-1,0,1
Swiss Open 2023,300,First round,2023-03-21,Switzerland,Lee Cheuk Yiu,Hong Kong,Lakshya Sen,India,1,0,0.5,0,5,7,0.5263,0,3,7,0.4286,1558.52,1581.47,-22.95,0.6489,0.4562,0.5,1,1,1,2
Swiss Open 2023,300,Quarter-finals,2023-03-21,Switzerland,Lee Cheuk Yiu,Hong Kong,Koki Watanabe,Japan,0,0,0.5,0,5,7,0.5263,0,0,49,0.6,1571.31,1477.32,93.99,0.7542,0.5891,0.5,2,1,1,0
Swiss Open 2023,300,First round,2023-03-21,Switzerland,Hans-Kristian Vittinghus,Denmark,Toma Junior Popov,France,0,0,0.5,0,2,14,0.2222,0,2,7,0.3333,1423.38,1455.36,-31.98,0.2904,0.2233,0.5,-1,-2,0,1
Swiss Open 2023,300,Second round,2023-03-21,Switzerland,Toma Junior Popov,France,Koki Watanabe,Japan,0,0,0.5,0,2,7,0.3333,0,0,49,0.6,1466.25,1492.49,-26.24,0.4563,0.7124,0.5,1,2,1,0
Swiss Open 2023,300,First round,2023-03-21,Switzerland,Sitthikom Thammasin,Thailand,Koki Watanabe,Japan,0,0,0.0,0,1,7,0.125,0,0,49,0.6,1416.78,1503.59,-86.8,0.0642,0.7986,0.0,-5,3,1,0
