tier,round,start_date,player_a,player_b,player_a_won,same_nationality,h2h_win_rate_a_vs_b,player_a_is_home,player_a_matches_last_14_days,player_a_days_since_last_match,player_a_recent_win_rate,player_b_is_home,player_b_matches_last_14_days,player_b_days_since_last_match,player_b_recent_win_rate,player_a_elo,player_b_elo,elo_diff,player_a_ema_form,player_b_ema_form,h2h_last_winner,player_a_win_streak,player_b_win_streak,player_a_matches_last_7_days,player_b_matches_last_7_days
300,First round,2022-03-08,Ng Ka Long,Prannoy Kumar,0,0,0.5,0,0,105,0.5455,0,0,49,0.4615,1515.54,1492.97,22.57,0.4821,0.4822,0.5,-1,-1,0,0
300,Semi-finals,2022-03-08,Viktor Axelsen,Lakshya Sen,0,0,1.0,0,0,97,0.75,0,0,56,0.65,1661.65,1610.45,51.19,0.5265,0.9184,1.0,-1,6,0,0
300,Final,2022-03-08,Lakshya Sen,Kunlavut Vitidsarn,0,0,1.0,0,0,56,0.65,0,0,105,0.4444,1624.21,1536.16,88.05,0.9429,0.7826,1.0,7,3,0,0
300,Semi-finals,2022-03-08,Lee Zii Jia,Kunlavut Vitidsarn,0,0,0.0,0,0,105,0.5455,0,0,105,0.4444,1601.9,1551.14,50.77,0.7749,0.8478,0.0,3,4,0,0
300,First round,2022-03-08,Viktor Axelsen,Max Weißkirchen,1,0,0.5,0,0,97,0.75,1,0,126,0.0,1647.89,1477.21,170.68,0.3685,0.33,0.5,-2,-1,0,0
300,Second round,2022-03-08,Viktor Axelsen,Toma Junior Popov,1,0,0.5,0,0,97,0.75,0,0,105,0.2857,1654.43,1503.57,150.86,0.558,0.3911,0.5,1,-1,0,0
300,First round,2022-03-08,Nhat Nguyen,Toma Junior Popov,0,0,0.5,0,0,49,0.6,0,0,105,0.2857,1530.09,1496.47,33.62,0.6174,0.2738,0.5,-1,-2,0,0
300,First round,2022-03-08,Lakshya Sen,Kantaphon Wangcharoen,1,0,1.0,0,0,56,0.65,0,0,105,0.2857,1609.23,1442.65,166.58,0.66,0.2054,1.0,-1,-3,0,0
300,First round,2022-03-08,Srikanth Kidambi,Brice Leverdez,1,0,0.5,0,0,56,0.6,0,0,126,0.25,1547.09,1453.75,93.33,0.4544,0.2386,0.5,-1,-2,0,0
300,Second round,2022-03-08,Srikanth Kidambi,Lu Guangzu,1,0,0.5,0,0,56,0.6,0,0,140,0.5,1555.94,1496.89,59.05,0.6181,0.455,0.5,1,-1,0,0
300,First round,2022-03-08,Thomas Rouxel,Lu Guangzu,0,0,0.5,0,0,105,0.2857,0,0,140,0.5,1462.24,1486.91,-24.66,0.2088,0.3185,0.5,-3,-2,0,0
300,First round,2022-03-08,Anthony Sinisuka Ginting,Pablo Abián,1,0,0.5,0,0,105,0.0,0,0,56,0.0,1427.83,1458.97,-31.14,0.12,0.1945,0.5,-4,-3,0,0
300,Second round,2022-03-08,Anthony Sinisuka Ginting,Lakshya Sen,0,0,0.5,0,0,105,0.0,0,0,56,0.65,1440.9,1615.88,-174.98,0.384,0.762,0.5,1,1,0,0
300,Quarter-finals,2022-03-08,Viktor Axelsen,Srikanth Kidambi,1,0,1.0,0,0,97,0.75,0,0,56,0.6,1661.52,1565.92,95.6,0.6906,0.7327,1.0,2,2,0,0
1000,First round,2022-03-16,Lu Guangzu,Zhao Junpeng,1,1,0.5,0,2,8,0.5,0,3,8,0.6667,1498.06,1514.14,-16.08,0.5229,0.6815,0.5,1,2,0,0
1000,Second round,2022-03-16,Lu Guangzu,Ng Ka Long,1,0,0.5,0,2,8,0.5,0,1,8,0.5,1518.98,1502.76,16.22,0.6661,0.3374,0.5,2,-2,0,0
1000,First round,2022-03-16,Thomas Rouxel,Ng Ka Long,0,0,0.5,0,1,8,0.25,0,1,8,0.5,1451.09,1483.69,-32.6,0.1462,0.2362,0.5,-4,-3,0,0
1000,Quarter-finals,2022-03-16,Lu Guangzu,Lakshya Sen,0,0,0.5,0,2,8,0.5,0,5,8,0.68,1538.05,1622.3,-84.25,0.7662,0.8334,0.5,3,2,0,0
1000,First round,2022-03-16,Sourabh Verma,Lakshya Sen,0,1,0.0,0,0,57,0.2857,0,5,8,0.68,1457.81,1637.54,-179.74,0.2198,0.8834,0.0,-3,3,0,0
1000,Second round,2022-03-16,Lakshya Sen,Anders Antonsen,1,0,0.5,0,5,8,0.68,0,0,113,0.6364,1648.03,1580.64,67.39,0.9184,0.7433,0.5,4,2,0,0
1000,Second round,2022-03-16,Brian Yang,Lee Zii Jia,0,0,0.0,0,2,8,0.5,0,4,8,0.6,1499.5,1588.16,-88.66,0.5503,0.5424,0.0,-1,-1,0,0
1000,First round,2022-03-16,Sitthikom Thammasin,Brian Yang,0,0,0.5,0,0,113,0.0,0,2,8,0.5,1477.65,1484.5,-6.85,0.2338,0.3852,0.5,-3,-2,0,0
1000,First round,2022-03-16,Kenta Nishimoto,Lee Zii Jia,0,0,0.5,0,3,8,0.5455,0,4,8,0.6,1518.67,1603.17,-84.5,0.7213,0.6797,0.5,2,1,0,0
1000,Quarter-finals,2022-03-16,Lee Zii Jia,Kento Momota,1,0,1.0,0,4,8,0.6,0,1,8,0.8,1618.4,1699.1,-80.7,0.7758,0.6251,1.0,2,-1,0,0
1000,First round,2022-03-16,Lee Cheuk Yiu,Heo Kwang-hee,0,0,0.5,0,2,8,0.5385,0,2,8,0.5,1522.98,1505.84,17.14,0.3654,0.4866,0.5,-1,1,0,0
1000,Second round,2022-03-16,Heo Kwang-hee,Kento Momota,0,0,0.5,0,2,8,0.5,0,1,8,0.8,1526.83,1674.53,-147.71,0.6406,0.4375,0.5,2,-2,0,0
1000,First round,2022-03-16,Kunlavut Vitidsarn,Prannoy Kumar,1,0,0.5,0,5,8,0.6429,0,3,8,0.5,1564.88,1505.75,59.13,0.8935,0.6375,0.5,5,1,0,0
1000,First round,2022-03-16,Loh Kean Yew,Anders Antonsen,0,0,0.5,0,1,8,0.7143,0,0,113,0.6364,1623.02,1564.48,58.54,0.5359,0.5203,0.5,-1,-1,0,0
1000,First round,2022-03-16,Hans-Kristian Vittinghus,Kento Momota,0,0,0.5,0,0,113,0.5,0,1,8,0.8,1525.71,1686.51,-160.8,0.6515,0.6063,0.5,2,1,0,0
1000,Second round,2022-03-16,Jonatan Christie,Kunlavut Vitidsarn,1,0,0.5,0,2,8,0.6364,0,5,8,0.6429,1563.24,1581.51,-18.26,0.6008,0.9254,0.0,1,6,0,0
1000,Quarter-finals,2022-03-16,Chou Tien-chen,Jonatan Christie,1,0,0.5,0,0,113,0.6667,0,2,8,0.6364,1568.38,1584.29,-15.92,0.571,0.7206,0.5,-1,2,0,0
1000,First round,2022-03-16,Jonatan Christie,Brice Leverdez,1,0,0.5,0,2,8,0.6364,0,1,8,0.2,1563.38,1444.9,118.47,0.5044,0.167,0.5,-1,-3,0,0
1000,Semi-finals,2022-03-16,Viktor Axelsen,Chou Tien-chen,1,0,0.5,0,4,8,0.75,0,0,113,0.6667,1670.3,1589.29,81.01,0.7834,0.6997,0.5,3,1,0,0
1000,Final,2022-03-16,Viktor Axelsen,Lakshya Sen,1,0,0.6667,0,4,8,0.75,0,5,8,0.68,1685.72,1664.2,21.52,0.8484,0.9429,0.0,4,5,0,0
1000,Semi-finals,2022-03-16,Lakshya Sen,Lee Zii Jia,1,0,0.5,0,5,8,0.68,0,4,8,0.6,1645.44,1642.96,2.48,0.66,0.8431,0.5,-1,3,0,0
1000,Second round,2022-03-16,Viktor Axelsen,Mark Caljouw,1,0,0.5,0,4,8,0.75,0,1,8,0.0,1704.48,1513.36,191.12,0.8939,0.3422,0.5,5,-2,0,0
1000,First round,2022-03-16,Mark Caljouw,Sameer Verma,1,0,0.5,0,1,8,0.0,0,0,57,0.5,1503.37,1496.88,6.49,0.2396,0.301,0.5,-3,-2,0,0
1000,First round,2022-03-16,Viktor Axelsen,B. Sai Praneeth,1,0,1.0,0,4,8,0.75,0,0,113,0.4,1714.47,1510.2,204.27,0.9257,0.6014,1.0,6,2,0,0
1000,First round,2022-03-16,Anthony Sinisuka Ginting,Parupalli Kashyap,1,0,0.5,0,2,8,0.2,0,1,8,0.0,1434.48,1396.01,38.47,0.2688,0.0288,0.5,-1,-8,0,0
1000,Second round,2022-03-16,Anthony Sinisuka Ginting,Srikanth Kidambi,1,0,0.5,0,2,8,0.2,0,3,8,0.6111,1452.28,1557.14,-104.86,0.4882,0.5129,0.5,1,-1,0,0
1000,First round,2022-03-16,Kantaphon Wangcharoen,Srikanth Kidambi,0,0,0.0,0,1,8,0.25,0,3,8,0.6111,1436.0,1531.28,-95.28,0.1438,0.359,0.0,-4,-2,0,0
1000,First round,2022-03-16,Chou Tien-chen,Shesar Hiren Rhustavito,1,0,0.5,0,0,113,0.6667,0,1,8,0.4444,1573.87,1513.73,60.14,0.4898,0.3121,0.5,-1,-2,0,0
1000,Second round,2022-03-16,Chou Tien-chen,Liew Daren,1,0,0.5,0,0,113,0.6667,0,0,113,0.1667,1590.44,1423.13,167.31,0.6428,0.1009,0.5,1,-4,0,0
1000,First round,2022-03-16,Liew Daren,Toma Junior Popov,1,0,0.5,0,0,113,0.1667,0,2,8,0.3333,1412.08,1509.63,-97.55,0.0706,0.4916,0.5,-5,1,0,0
1000,Quarter-finals,2022-03-16,Viktor Axelsen,Anthony Sinisuka Ginting,1,0,0.5,0,4,8,0.75,0,2,8,0.2,1723.9,1478.14,245.77,0.948,0.6417,0.5,7,2,0,0
300,Second round,2022-03-22,Ng Tze Yong,Jonatan Christie,0,0,0.5,0,0,63,0.6,0,5,6,0.6429,1514.57,1576.81,-62.24,0.3984,0.6531,0.5,-2,1,0,3
300,First round,2022-03-22,Toma Junior Popov,Lee Cheuk Yiu,1,0,0.5,0,3,6,0.3,0,3,6,0.5,1484.16,1501.99,-17.84,0.3442,0.2558,0.5,-1,-2,1,1
300,First round,2022-03-22,Mark Caljouw,Felix Burestedt,1,0,0.5,0,3,6,0.25,0,0,70,0.3333,1523.0,1477.05,45.95,0.4677,0.3717,0.5,1,-1,2,0
300,Quarter-finals,2022-03-22,Toma Junior Popov,Jonatan Christie,0,0,0.5,0,3,6,0.3,0,5,6,0.6429,1496.77,1586.68,-89.91,0.5409,0.7572,0.5,1,2,1,3
300,First round,2022-03-22,Ng Tze Yong,Fabian Roth,1,0,0.5,0,0,63,0.6,0,0,100,0.5,1504.69,1500.0,4.69,0.2789,0.5,0.5,-3,0,0,0
300,First round,2022-03-22,Thomas Rouxel,Jonatan Christie,0,0,0.5,0,2,6,0.2222,0,5,6,0.6429,1432.96,1595.64,-162.68,0.1023,0.83,0.5,-5,3,1,3
300,First round,2022-03-22,Victor Svendsen,Anders Antonsen,0,1,0.5,0,0,140,0.0,0,2,6,0.6154,1494.17,1587.81,-93.64,0.3808,0.6642,0.5,-2,1,0,2
300,Second round,2022-03-22,Christo Popov,Srikanth Kidambi,0,0,0.0,0,2,14,0.4,0,5,6,0.6,1476.48,1545.93,-69.44,0.4211,0.5513,0.0,-1,1,0,2
300,First round,2022-03-22,Mads Christophersen,Srikanth Kidambi,0,0,0.5,0,0,308,0.5,0,5,6,0.6,1528.47,1555.56,-27.1,0.6459,0.6859,0.5,1,2,0,2
300,Quarter-finals,2022-03-22,Srikanth Kidambi,Anders Antonsen,1,0,0.0,0,5,6,0.6,0,2,6,0.6154,1566.63,1596.66,-30.03,0.7801,0.7649,0.0,3,2,2,2
300,First round,2022-03-22,Sitthikom Thammasin,Nhat Nguyen,1,0,0.5,0,1,6,0.0,0,1,14,0.5455,1458.04,1516.93,-58.89,0.1636,0.4322,0.5,-4,-2,1,0
300,Second round,2022-03-22,Sitthikom Thammasin,Anders Antonsen,0,0,0.5,0,1,6,0.0,0,2,6,0.6154,1472.05,1583.62,-111.57,0.4145,0.5355,0.5,1,-1,1,2
300,First round,2022-03-22,Ade Resky Dwicahyo,Brian Yang,1,0,0.5,0,0,63,0.5,0,4,6,0.5,1490.45,1504.1,-13.65,0.4715,0.5696,0.5,1,1,0,2
300,First round,2022-03-22,Koki Watanabe,Christo Popov,0,0,0.5,0,0,119,0.25,0,2,14,0.4,1463.43,1466.85,-3.42,0.231,0.2948,0.5,-2,-2,0,0
300,Second round,2022-03-22,Sameer Verma,Ade Resky Dwicahyo,1,0,0.5,0,1,6,0.4444,0,0,63,0.5,1477.26,1502.92,-25.66,0.2107,0.63,0.5,-3,2,1,0
300,Second round,2022-03-22,Toma Junior Popov,Mark Caljouw,1,0,0.5,0,3,6,0.3,0,3,6,0.25,1487.81,1533.42,-45.61,0.3786,0.6274,0.5,-1,2,1,2
300,Quarter-finals,2022-03-22,Anthony Sinisuka Ginting,Sameer Verma,1,0,0.5,0,5,6,0.375,0,1,6,0.4444,1470.32,1490.14,-19.83,0.4492,0.4475,0.5,-1,1,3,1
300,First round,2022-03-22,Lucas Claerbout,Sameer Verma,0,0,0.5,0,0,63,0.8571,0,1,6,0.4444,1549.09,1477.46,71.63,0.9138,0.3133,0.5,6,-1,0,1
300,Semi-finals,2022-03-22,Prannoy H. S.,Anthony Sinisuka Ginting,1,0,0.5,0,0,100,0.5,0,5,6,0.375,1500.0,1483.0,17.0,0.5,0.6144,0.5,0,1,0,3
300,Final,2022-03-22,Prannoy H. S.,Jonatan Christie,0,0,0.5,0,0,100,0.5,0,5,6,0.6429,1511.41,1602.4,-90.99,0.65,0.881,0.5,1,4,0,3
300,First round,2022-03-22,Viktor Axelsen,Chico Aura Dwi Wardoyo,1,0,0.5,0,9,6,0.8,0,0,119,0.3333,1731.72,1503.27,228.45,0.9636,0.4591,0.5,8,-1,5,0
300,Second round,2022-03-22,Viktor Axelsen,Parupalli Kashyap,0,0,0.5,0,9,6,0.8,0,2,6,0.0,1736.8,1378.22,358.58,0.9745,0.0202,0.5,9,-9,5,1
300,First round,2022-03-22,Parupalli Kashyap,Enogat Roy,1,0,0.5,0,2,6,0.0,0,0,100,0.5,1399.51,1500.0,-100.49,0.3141,0.5,0.5,1,0,1,0
300,Semi-finals,2022-03-22,Jonatan Christie,Srikanth Kidambi,1,0,0.0,0,5,6,0.6429,0,5,6,0.6,1611.33,1579.66,31.67,0.9167,0.8461,0.0,5,4,3,2
300,First round,2022-03-22,Kalle Koljonen,Toby Penty,1,0,0.5,0,1,14,0.3333,0,0,370,0.5,1486.44,1480.0,6.44,0.3185,0.35,0.5,-2,-1,0,0
300,Second round,2022-03-22,Kalle Koljonen,Prannoy H. S.,0,0,0.5,0,1,14,0.3333,0,0,100,0.5,1498.22,1502.49,-4.26,0.5229,0.455,0.5,1,-1,0,0
300,First round,2022-03-22,B. Sai Praneeth,Prannoy H. S.,0,1,0.5,0,1,6,0.3333,0,0,100,0.5,1500.77,1514.34,-13.57,0.421,0.6185,0.5,-1,1,1,0
300,First round,2022-03-22,Anthony Sinisuka Ginting,Shesar Hiren Rhustavito,1,1,0.5,0,5,6,0.375,0,2,6,0.4,1471.59,1497.15,-25.57,0.4301,0.2185,0.5,-1,-3,3,1
300,Second round,2022-03-22,Anthony Sinisuka Ginting,Arnaud Merklé,1,0,0.5,0,5,6,0.375,0,0,63,0.6667,1484.47,1523.96,-39.49,0.6011,0.7879,0.5,1,3,3,0
300,First round,2022-03-22,Max Weißkirchen,Arnaud Merklé,0,0,0.5,0,1,14,0.0,0,0,63,0.6667,1470.67,1510.6,-39.93,0.231,0.5515,0.5,-2,-1,0,0
300,Quarter-finals,2022-03-22,Parupalli Kashyap,Prannoy H. S.,0,1,0.5,0,2,6,0.0,0,0,100,0.5,1414.89,1525.87,-110.98,0.5199,0.7329,0.5,2,2,1,0
100,Third round,2022-03-29,Kiran George,Joran Kweekel,0,0,0.5,0,0,63,0.7143,0,0,315,0.5,1514.81,1508.95,5.85,0.8608,0.5439,0.5,5,-1,0,0
100,Third round,2022-03-29,Arnaud Merklé,Danylo Bosniuk,1,0,0.5,1,2,7,0.625,0,0,70,0.0,1521.23,1487.13,34.1,0.686,0.35,0.5,1,-1,2,0
100,Third round,2022-03-29,Ygor Coelho,Pablo Abián,0,0,0.5,0,0,147,0.0,0,0,21,0.0,1485.45,1445.9,39.54,0.35,0.1361,0.5,-1,-4,0,0
100,Second round,2022-03-29,Pablo Abián,Ygor Coelho,0,0,0.5,0,0,21,0.0,0,0,147,0.0,1457.03,1474.31,-17.28,0.3953,0.245,0.5,1,-2,0,0
100,Quarter-finals,2022-03-29,Arnaud Merklé,Chirag Sen,0,0,0.5,1,2,7,0.625,0,0,63,0.5,1530.25,1496.06,34.19,0.7802,0.6356,0.5,2,2,2,0
100,Quarter-finals,2022-03-29,Christian Adinata,Kaushal Dharmamer,0,0,0.5,0,0,100,0.5,0,0,63,0.7143,1500.0,1529.88,-29.88,0.5,0.8515,0.5,0,4,0,0
100,Second round,2022-03-29,Chirag Sen,Christian Adinata,0,0,0.5,0,0,63,0.5,0,0,100,0.5,1507.04,1490.86,16.18,0.7449,0.35,0.5,3,-1,0,0
100,Third round,2022-03-29,Christian Adinata,Kiran George,1,0,0.5,0,0,100,0.5,0,0,63,0.7143,1501.32,1504.64,-3.31,0.545,0.6025,0.5,1,-1,0,0
100,Second round,2022-03-29,Kiran George,Mark Caljouw,1,0,0.5,0,0,63,0.7143,0,4,7,0.3333,1494.54,1519.85,-25.31,0.4218,0.4392,0.5,-2,-1,0,2
100,Second round,2022-03-29,Mithun Manjunath,Siddharth Pratap Singh,1,1,0.5,0,0,63,0.6667,0,0,63,0.0,1527.29,1478.77,48.51,0.554,0.245,0.5,-1,-2,0,0
100,Second round,2022-03-29,Ikhsan Rumbay,Chan Yin Chak,0,0,0.5,0,0,100,0.5,0,0,100,0.5,1500.0,1500.0,0.0,0.5,0.5,0.5,0,0,0,0
100,Third round,2022-03-29,Chan Yin Chak,Meiraba Luwang Maisnam,1,0,0.5,0,0,100,0.5,0,0,63,1.0,1510.0,1510.0,0.0,0.65,0.65,0.5,1,1,0,0
100,Third round,2022-03-29,Meiraba Luwang Maisnam,Mads Christophersen,0,0,0.5,0,0,63,1.0,0,1,7,0.0,1500.0,1517.4,-17.4,0.455,0.4521,0.5,-1,-1,0,1
100,Second round,2022-03-29,Meiraba Luwang Maisnam,Toby Penty,1,0,0.5,0,0,63,1.0,0,1,7,0.0,1490.5,1468.22,22.28,0.3185,0.245,0.5,-2,-2,0,1
100,Quarter-finals,2022-03-29,Chan Yin Chak,Mithun Manjunath,0,0,0.5,0,0,100,0.5,0,0,63,0.6667,1520.0,1535.9,-15.9,0.755,0.6878,0.5,2,1,0,0
100,Quarter-finals,2022-03-29,Mithun Manjunath,Kartikey Gulshan Kumar,1,1,1.0,0,0,63,0.6667,0,0,63,0.4,1545.44,1487.22,58.22,0.7815,0.441,1.0,2,-1,0,0
100,Third round,2022-03-29,Mithun Manjunath,Daniel Nikolov,1,0,0.5,0,0,63,0.6667,0,0,100,0.5,1553.78,1500.0,53.78,0.847,0.5,0.5,3,0,0,0
100,Third round,2022-03-29,Hans-Kristian Vittinghus,Max Weißkirchen,0,0,0.5,0,1,13,0.4286,0,1,7,0.0,1514.36,1460.04,54.31,0.4561,0.1617,0.5,-1,-3,0,1
100,Second round,2022-03-29,Arnaud Merklé,Felix Burestedt,1,0,0.5,1,2,7,0.625,0,1,7,0.25,1519.27,1466.63,52.64,0.5462,0.2602,0.5,-1,-2,2,1
100,First round,2022-03-29,Leong Jun Hao,Ikhsan Rumbay,0,0,0.5,0,0,315,0.5,0,0,100,0.5,1487.27,1490.0,-2.73,0.35,0.35,0.5,-1,-1,0,0
100,First round,2022-03-29,Arnaud Merklé,Siril Verma,1,0,0.5,1,2,7,0.625,0,0,70,0.0,1527.77,1476.5,51.27,0.6823,0.245,0.5,1,-2,2,0
100,Second round,2022-03-29,Max Weißkirchen,Hans-Kristian Vittinghus,0,0,0.5,0,1,7,0.0,0,1,13,0.4286,1471.59,1502.81,-31.21,0.4132,0.3193,0.5,1,-2,1,0
100,Second round,2022-03-29,Jason Teh,Luís Enrique Peñalver,1,0,0.5,0,0,70,0.0,0,0,77,0.0,1487.57,1464.13,23.45,0.35,0.1715,0.5,-1,-3,0,0
100,Second round,2022-03-29,Luís Enrique Peñalver,Lucas Claerbout,0,0,0.5,0,0,77,0.0,1,1,7,0.75,1454.8,1534.65,-79.85,0.12,0.6396,0.5,-4,-1,0,1
100,Semi-finals,2022-03-29,Christo Popov,Toma Junior Popov,0,1,0.5,1,2,7,0.4286,1,4,7,0.3846,1478.73,1501.38,-22.64,0.5063,0.565,0.5,1,1,2,3
100,Final,2022-03-29,Toma Junior Popov,Mithun Manjunath,1,0,0.5,1,4,7,0.3846,0,0,63,0.6667,1510.73,1562.24,-51.52,0.6955,0.8929,0.5,2,4,3,0
100,Second round,2022-03-29,B. Sai Praneeth,Ansal Yadav,1,1,0.5,0,2,7,0.2857,0,0,63,0.6,1489.23,1506.35,-17.12,0.2947,0.5439,0.5,-2,-1,1,0
100,Third round,2022-03-29,B. Sai Praneeth,Christo Popov,0,0,1.0,0,2,7,0.2857,1,2,7,0.4286,1499.73,1469.38,30.34,0.5063,0.3544,1.0,1,-1,1,2
100,Second round,2022-03-29,Ditlev Jæger Holm,Christo Popov,0,0,0.5,0,0,315,0.5,1,2,7,0.4286,1505.47,1480.26,25.22,0.406,0.5481,0.5,-2,1,0,2
100,Second round,2022-03-29,Christo Popov,Yeoh Seng Zoe,1,0,0.5,1,2,7,0.4286,0,0,100,0.5,1490.98,1500.0,-9.02,0.6837,0.5,0.5,2,0,2,0
100,Quarter-finals,2022-03-29,Christo Popov,Lee Chia-hao,1,0,0.5,1,2,7,0.4286,0,0,100,0.5,1501.24,1500.0,1.24,0.7786,0.5,0.5,3,0,2,0
100,Second round,2022-03-29,Thomas Rouxel,Ade Resky Dwicahyo,0,0,0.5,1,2,7,0.2,0,2,7,0.5,1426.21,1490.04,-63.83,0.0716,0.441,0.5,-6,-1,1,2
100,Semi-finals,2022-03-29,Christian Adinata,Mithun Manjunath,0,0,0.5,0,0,100,0.5,0,0,63,0.6667,1511.42,1550.77,-39.35,0.6815,0.625,0.5,2,-1,0,0
100,Second round,2022-03-29,Aidil Sholeh,Johnnie Torjussen,1,0,0.5,0,0,100,0.5,0,0,371,0.5,1500.0,1490.43,9.57,0.5,0.35,0.5,0,-1,0,0
100,Second round,2022-03-29,Johnnie Torjussen,Rahul Yadav Chittaboina,0,0,0.5,0,0,371,0.5,0,0,63,0.4,1480.7,1484.92,-4.21,0.245,0.3661,0.5,-2,-1,0,0
100,Second round,2022-03-29,Toma Junior Popov,Alap Mishra,1,0,0.5,1,4,7,0.3846,0,0,70,0.0,1522.2,1497.63,24.57,0.7869,0.455,0.5,3,-1,3,0
100,Third round,2022-03-29,Toma Junior Popov,Chico Aura Dwi Wardoyo,1,0,1.0,1,4,7,0.3846,0,1,7,0.25,1531.49,1498.19,33.3,0.8508,0.3213,1.0,4,-2,3,1
100,Second round,2022-03-29,Kai Schäfer,Xiaodong Sheng,0,0,0.5,0,0,315,0.5,0,0,63,0.0,1487.92,1459.37,28.55,0.3815,0.1617,0.5,-1,-3,0,0
100,Quarter-finals,2022-03-29,Toma Junior Popov,Jason Teh,1,0,0.5,1,4,7,0.3846,0,0,70,0.0,1540.54,1496.9,43.64,0.8956,0.545,0.5,5,1,3,0
100,Second round,2022-03-29,Julien Carraggi,Priyanshu Rajawat,1,0,0.5,0,0,70,0.6667,0,0,63,0.625,1520.58,1517.69,2.89,0.6699,0.8083,0.5,1,3,0,0
100,Second round,2022-03-29,Priyanshu Rajawat,Subhankar Dey,0,1,0.5,0,0,63,0.625,0,0,21,0.2857,1507.78,1455.06,52.72,0.5658,0.3858,0.5,-1,-1,0,0
100,Third round,2022-03-29,Julien Carraggi,Jason Teh,0,0,0.5,0,0,70,0.6667,0,0,70,0.0,1530.5,1488.15,42.35,0.769,0.3815,0.5,2,-1,0,0
100,Third round,2022-03-29,Lee Chia-hao,Aidil Sholeh,1,0,0.5,0,0,100,0.5,0,0,100,0.5,1490.04,1509.72,-19.69,0.35,0.65,0.5,-1,1,0,0
500,Second round,2022-04-05,Jan Louda,Kunlavut Vitidsarn,0,0,0.5,0,0,100,0.5,0,0,20,0.625,1500.0,1560.45,-60.45,0.5,0.6478,0.5,0,-1,0,0
500,First round,2022-04-05,Koki Watanabe,Kunlavut Vitidsarn,0,0,0.5,0,1,14,0.2,0,0,20,0.625,1451.55,1572.04,-120.5,0.1617,0.7535,0.5,-3,1,0,0
500,Quarter-finals,2022-04-05,Kunlavut Vitidsarn,Jonatan Christie,0,0,0.3333,0,0,20,0.625,0,5,14,0.7368,1581.37,1622.24,-40.87,0.8274,0.9417,0.0,2,6,0,0
500,First round,2022-04-05,Kodai Naraoka,Koceila Mammeri,1,0,0.5,0,0,154,0.5,0,0,100,0.5,1500.79,1500.0,0.79,0.545,0.5,0.5,1,0,0,0
500,Second round,2022-04-05,Kodai Naraoka,Jonatan Christie,0,0,0.5,0,0,154,0.5,0,5,14,0.7368,1514.76,1634.6,-119.84,0.6815,0.9592,0.5,2,7,0,0
500,First round,2022-04-05,Soong Joo Ven,Jonatan Christie,0,0,0.5,0,0,77,0.5,0,5,14,0.7368,1495.22,1643.95,-148.74,0.4945,0.9714,0.5,1,8,0,0
500,First round,2022-04-05,Youcef Sabri Medel,Kantaphon Wangcharoen,0,0,0.5,0,0,100,0.5,0,0,20,0.2222,1500.0,1421.35,78.65,0.5,0.1006,0.5,0,-5,0,0
500,Second round,2022-04-05,Misha Zilberman,Srikanth Kidambi,0,0,0.5,0,0,28,0.0,0,4,14,0.625,1443.82,1568.75,-124.93,0.2038,0.5923,0.5,-3,-1,0,0
500,First round,2022-04-05,Liew Daren,Srikanth Kidambi,0,0,0.5,0,0,20,0.25,0,4,14,0.625,1437.55,1577.93,-140.37,0.3494,0.7146,0.5,1,1,0,0
500,Quarter-finals,2022-04-05,Srikanth Kidambi,Son Wan-ho,1,0,0.5,0,4,14,0.625,1,0,100,0.5,1586.56,1500.0,86.56,0.8002,0.5,0.5,2,0,0,0
500,Second round,2022-04-05,Kantaphon Wangcharoen,Son Wan-ho,0,0,0.5,0,0,20,0.2222,1,0,100,0.5,1438.46,1489.42,-50.95,0.3705,0.35,0.5,1,-1,0,0
500,First round,2022-04-05,Jason Teh,Son Wan-ho,0,0,0.5,0,3,7,0.5,1,0,100,0.5,1499.36,1501.38,-2.02,0.567,0.545,0.5,1,1,3,0
500,First round,2022-04-05,Jan Louda,Lee Dong-keun,1,0,0.5,0,0,100,0.5,1,0,154,0.3333,1488.41,1504.9,-16.49,0.35,0.4089,0.5,-1,-1,0,0
500,First round,2022-04-05,Misha Zilberman,Li Shifeng,1,0,0.5,0,0,28,0.0,0,0,28,0.0,1434.65,1489.82,-55.17,0.1426,0.35,0.5,-4,-1,0,0
500,First round,2022-04-05,Cheam June Wei,Prannoy H. S.,1,0,0.5,0,0,70,0.5,0,5,14,0.8,1503.53,1534.16,-30.63,0.624,0.8131,0.5,1,3,0,0
500,First round,2022-04-05,Kalle Koljonen,Ng Tze Yong,0,0,0.5,0,2,14,0.4,0,2,14,0.5714,1486.37,1516.53,-30.16,0.3661,0.4952,0.5,-1,1,0,0
500,First round,2022-04-05,Weng Hongyang,Heo Kwang-hee,1,0,0.5,0,0,100,0.5,1,0,20,0.5,1500.0,1514.85,-14.85,0.5,0.4484,0.5,0,-1,0,0
500,Second round,2022-04-05,Weng Hongyang,Cheam June Wei,1,0,0.5,0,0,100,0.5,0,0,70,0.5,1514.6,1518.76,-4.16,0.65,0.7368,0.5,1,2,0,0
500,Final,2022-04-05,Weng Hongyang,Jonatan Christie,1,0,0.5,0,0,100,0.5,0,5,14,0.7368,1528.77,1652.3,-123.54,0.755,0.98,0.5,2,9,0,0
